# Gene Family,P1,P2,P3,P4,P5,P6
ENOG4111Z1G,0.085,0.0,0.0,0.0,0.0,0.0
ENOG4111Z1Q,0.0,0.0,0.0,0.106,0.0,0.0
ENOG4111Z2U,0.189,0.0,0.0,0.0,0.0,0.122
ENOG4111Z3T,0.0,0.0,0.0,0.154,0.186,0.228
ENOG4111Z47,0.0,0.0,0.515,0.0,0.0,0.0
ENOG4111Z4S,0.0,0.0,0.0,0.099,0.0,0.0
ENOG4111Z59,0.0,0.0,0.04,0.0,0.0,0.0
ENOG4111Z60,0.0,0.0,0.0,0.0,0.082,0.0
ENOG4111Z7N,0.11,0.0,0.0,0.0,0.0,0.0
ENOG4111Z89,0.0,0.0,0.116,0.097,0.039,0.0
ENOG4111Z9A,0.0,0.117,0.957,0.796,0.311,0.201
ENOG4111Z9P,0.033,0.078,0.0,0.0,0.0,0.0
ENOG4111ZB5,0.0,0.0,0.077,0.0,0.0,0.0
ENOG4111ZBB,0.0,0.0,0.0,0.125,0.0,0.0
ENOG4111ZBM,0.299,0.308,0.345,0.22,0.208,0.0
ENOG4111ZD6,0.0,0.0,0.0,0.075,0.0,0.0
ENOG4111ZD9,0.0,0.0,0.0,0.178,0.0,0.0
ENOG4111ZE3,0.523,0.478,0.486,0.22,0.576,0.631
ENOG4111ZHF,0.0,0.0,0.159,0.556,0.464,0.349
ENOG4111ZHI,0.0,0.0,0.0,0.119,0.0,0.0
ENOG4111ZHP,0.085,0.0,0.0,0.0,0.0,0.0
ENOG4111ZIT,0.138,0.0,0.0,0.0,0.0,0.0
ENOG4111ZJ2,0.24,0.452,0.238,0.5,0.254,0.156
ENOG4111ZK2,0.0,0.137,0.0,0.0,0.0,0.0
ENOG4111ZKF,0.0,0.0,0.0,0.0,0.0,0.056
ENOG4111ZMH,0.086,0.0,0.0,0.0,0.0,0.189
ENOG4111ZNE,0.0,0.094,0.0,0.0,0.0,0.0
ENOG4111ZP3,0.378,0.148,0.0,0.168,0.0,0.251
ENOG4111ZPD,0.0,0.145,0.0,0.0,0.086,0.0
ENOG4111ZRC,0.0,0.0,0.079,0.045,0.0,0.0
ENOG4111ZRD,0.178,0.212,0.242,0.265,0.0,0.195
ENOG4111ZSF,0.0,0.0,0.189,0.171,0.0,0.0
ENOG4111ZT5,0.0,0.0,0.0,0.0,0.0,0.258
ENOG4111ZU7,0.0,0.0,0.148,0.269,0.0,0.0
ENOG4111ZUJ,1.66,1.264,1.45,1.876,1.147,1.954
ENOG4111ZV5,0.091,0.0,0.0,0.222,0.0,0.0
ENOG4111ZVB,0.203,0.0,0.437,0.12,0.0,0.0
ENOG4111ZVX,0.0,0.13,0.0,0.154,0.23,0.286
ENOG4111ZWQ,0.0,0.0,0.057,0.067,0.195,0.057
ENOG4111ZY5,0.0,0.0,0.0,0.0,0.084,0.0
ENOG4111ZYP,0.0,0.0,0.114,0.0,0.0,0.0
ENOG4112008,0.193,0.0,0.0,0.0,0.172,0.0
ENOG411201P,0.0,0.0,0.0,0.147,0.281,0.0
ENOG4112032,0.0,0.0,0.0,0.0,0.0,0.093
ENOG411203G,0.0,0.0,0.0,0.087,0.0,0.0
ENOG4112047,0.0,0.175,0.0,0.081,0.0,0.0
ENOG4112049,0.0,0.0,0.0,0.107,0.0,0.0
ENOG411205N,0.0,0.0,0.08,0.0,0.0,0.24
ENOG411205Q,0.382,0.0,0.231,0.455,0.101,0.378
ENOG4112067,0.0,0.0,0.07,0.0,0.0,0.0
ENOG411206E,0.461,0.251,0.197,0.411,0.507,0.341
ENOG411206H,0.053,0.0,0.0,0.155,0.0,0.163
ENOG411206P,0.0,0.0,0.125,0.0,0.0,0.0
ENOG4112072,0.322,0.385,0.198,0.0,0.141,0.333
ENOG4112079,0.0,0.0,0.081,0.0,0.0,0.0
ENOG411207J,0.308,0.425,0.169,0.294,0.19,0.189
ENOG4112087,0.0,0.0,0.0,0.0,0.0,0.223
ENOG411209H,0.0,0.115,0.161,0.0,0.0,0.0
ENOG411209K,0.0,0.0,0.051,0.0,0.0,0.0
ENOG41120A9,0.092,0.0,0.0,0.0,0.045,0.128
ENOG41120BS,1.385,2.145,1.159,1.405,1.297,1.088
ENOG41120BZ,0.014,0.0,0.0,0.0,0.0,0.0
ENOG41120CP,0.0,0.0,0.0,0.0,0.084,0.0
ENOG41120DC,0.278,0.332,0.25,0.0,0.254,0.232
ENOG41120DR,0.0,0.103,0.268,0.0,0.211,0.334
ENOG41120DT,0.0,0.0,0.0,0.068,0.0,0.0
ENOG41120DW,0.162,0.0,0.0,0.0,0.0,0.0
ENOG41120FG,0.101,0.0,0.0,0.061,0.056,0.0
ENOG41120FM,0.581,0.923,0.479,0.998,0.519,0.536
ENOG41120FP,0.0,0.0,0.0,0.0,0.0,0.257
ENOG41120FY,0.0,0.0,0.0,0.117,0.0,0.0
ENOG41120G1,0.0,0.0,0.0,0.0,0.0,0.086
ENOG41120I1,0.0,0.201,0.0,0.095,0.0,0.0
ENOG41120I2,0.946,1.219,0.539,1.17,0.947,1.379
ENOG41120IT,0.0,0.255,0.0,0.0,0.0,0.0
ENOG41120K4,0.0,0.0,0.0,0.0,0.0,0.037
ENOG41120M2,0.0,0.0,0.0,0.243,0.0,0.0
ENOG41120MS,0.039,0.0,0.0,0.0,0.0,0.0
ENOG41120N9,0.252,0.0,0.0,0.083,0.0,0.0
ENOG41120NF,0.093,0.0,0.0,0.0,0.0,0.0
ENOG41120PQ,0.144,0.0,0.0,0.0,0.0,0.0
ENOG41120T6,0.0,0.321,0.07,0.111,0.079,0.148
ENOG41120TG,0.0,0.0,0.129,0.105,0.0,0.0
ENOG41120TS,0.0,0.0,0.09,0.0,0.0,0.0
ENOG41120U4,0.0,0.0,0.0,0.0,0.0,0.101
ENOG41120UA,0.0,0.0,0.0,0.0,0.117,0.158
ENOG41120V3,0.0,0.0,0.0,0.0,0.142,0.0
ENOG41120WF,0.0,0.0,0.0,0.0,0.077,0.154
ENOG41120Y9,1.279,1.268,0.462,1.561,1.199,1.058
ENOG411214M,0.0,0.0,0.087,0.0,0.0,0.0
ENOG411214Z,0.135,0.192,0.065,0.074,0.0,0.147
ENOG411215Z,0.0,0.0,0.0,0.086,0.0,0.0
ENOG411216D,0.273,0.0,0.0,0.299,0.0,0.14
ENOG411216U,0.0,0.0,0.16,0.0,0.0,0.0
ENOG411217T,0.0,0.0,0.0,0.0,0.0,0.177
ENOG411218M,0.0,0.258,0.219,0.191,0.0,0.0
ENOG4112194,0.0,0.0,0.159,0.0,0.0,0.0
ENOG41121BJ,0.0,0.0,0.061,0.0,0.0,0.0
ENOG41121CS,0.0,0.0,0.0,0.0,0.0,0.037
ENOG41121G0,0.0,0.0,0.056,0.0,0.0,0.0
ENOG41121H5,0.0,0.0,0.0,0.0,0.038,0.0
ENOG41121H9,0.0,0.0,0.0,0.039,0.0,0.0
ENOG41121I2,0.0,0.102,0.0,0.094,0.098,0.105
ENOG41121IR,0.0,0.0,0.064,0.0,0.0,0.0
ENOG41121J6,0.186,0.198,0.0,0.0,0.0,0.0
ENOG41121JY,0.117,0.0,0.053,0.0,0.0,0.0
ENOG41121KI,0.0,0.0,0.012,0.02,0.0,0.0
ENOG41121KS,0.0,0.031,0.0,0.0,0.0,0.0
ENOG41121M2,0.0,0.0,0.198,0.097,0.098,0.107
ENOG41121N1,0.0,0.0,0.0,0.0,0.118,0.0
ENOG41121N4,0.0,0.0,0.0,0.0,0.129,0.0
ENOG41121N6,0.0,0.0,0.055,0.0,0.0,0.0
ENOG41121NJ,0.224,0.0,0.152,0.074,0.095,0.043
ENOG41121P4,0.033,0.109,0.122,0.05,0.057,0.115
ENOG41121P7,0.0,0.0,0.438,0.413,0.0,0.0
ENOG41121PX,0.0,0.079,0.372,0.0,0.261,0.241
ENOG41121PZ,0.0,0.09,0.187,0.083,0.083,0.09
ENOG41121QS,0.0,0.0,0.079,0.0,0.0,0.0
ENOG41121R7,0.0,0.0,0.392,0.238,0.155,0.112
ENOG41121RS,0.0,0.0,0.0,0.104,0.0,0.0
ENOG41121RZ,0.0,0.169,0.0,0.312,0.0,0.0
ENOG41121U4,0.0,0.0,0.0,0.09,0.0,0.0
ENOG41121U6,0.0,0.004,0.0,0.0,0.0,0.0
ENOG41121UD,0.0,0.0,0.049,0.0,0.0,0.0
ENOG41121UH,0.0,0.0,0.139,0.0,0.052,0.0
ENOG41121VT,0.335,0.182,0.111,0.236,0.137,0.118
ENOG41121W6,1.041,1.293,0.712,0.87,0.635,0.912
ENOG41121W9,0.175,0.159,0.335,0.386,0.075,0.027
ENOG41121WD,0.33,0.0,0.0,0.0,0.475,0.0
ENOG41121WY,0.569,0.858,0.774,0.344,0.831,0.384
ENOG41121X0,0.208,0.217,0.158,0.0,0.1,0.132
ENOG41121XJ,0.0,0.0,0.306,0.113,0.0,0.0
ENOG41121Y0,0.259,0.268,0.495,0.283,0.186,0.06
ENOG41121Y9,0.075,0.0,0.0,0.0,0.0,0.123
ENOG41121YK,0.0,0.0,0.099,0.0,0.0,0.0
ENOG41121YR,0.093,0.0,0.009,0.0,0.0,0.0
ENOG41121Z8,0.0,0.0,0.0,0.027,0.0,0.0
ENOG41121ZH,0.0,0.078,0.0,0.0,0.0,0.0
ENOG41121ZK,0.0,0.0,0.219,0.613,0.527,0.0
ENOG411220X,0.0,0.0,0.071,0.041,0.0,0.0
ENOG4112212,0.056,0.09,0.304,0.057,0.172,0.046
ENOG4112213,0.107,0.0,0.0,0.0,0.0,0.0
ENOG411221K,0.0,0.0,0.08,0.0,0.0,0.0
ENOG411221U,0.0,0.0,0.104,0.0,0.0,0.0
ENOG4112220,0.0,0.0,0.0,0.0,0.0,0.141
ENOG411222H,0.81,0.779,0.694,0.756,1.564,1.133
ENOG411222I,0.0,0.0,0.0,0.0,0.193,0.0
ENOG411222R,0.0,0.362,0.558,0.133,0.0,0.302
ENOG411222T,0.0,0.0,0.0,0.495,0.114,0.0
ENOG411222W,0.068,0.0,0.0,0.0,0.0,0.0
ENOG411223A,0.0,0.0,0.0,0.135,0.0,0.0
ENOG411223C,0.154,0.0,0.189,0.161,0.079,0.0
ENOG411223E,0.0,0.0,0.044,0.0,0.0,0.0
ENOG411223W,0.0,0.058,0.0,0.132,0.0,0.0
ENOG411223Y,0.0,0.073,0.0,0.0,0.0,0.0
ENOG411224B,0.0,0.0,0.0,0.108,0.11,0.0
ENOG411224C,0.0,0.0,0.0,0.09,0.0,0.0
ENOG411224I,0.134,0.236,0.085,0.189,0.0,0.0
ENOG411224U,0.05,0.24,0.533,0.179,0.0,0.191
ENOG411225V,0.087,0.0,0.079,0.0,0.299,0.0
ENOG4112261,0.0,0.0,0.11,0.0,0.0,0.134
ENOG4112263,0.033,0.092,0.0,0.102,0.0,0.075
ENOG4112269,0.0,0.087,0.072,0.0,0.0,0.0
ENOG411226C,0.098,0.0,0.051,0.0,0.0,0.0
ENOG411226D,0.0,0.0,0.0,0.0,0.02,0.0
ENOG411226E,0.331,0.328,0.0,0.186,0.0,0.144
ENOG411226T,0.696,0.424,0.527,0.207,0.481,0.87
ENOG411226Y,0.362,0.585,0.184,0.408,0.592,0.405
ENOG4112272,0.343,0.395,0.307,0.421,0.0,0.039
ENOG411227F,0.0,0.0,0.023,0.0,0.038,0.041
ENOG411227U,0.0,0.0,0.0,0.0,0.08,0.0
ENOG4112287,0.0,0.0,0.142,0.042,0.0,0.0
ENOG4112289,0.222,0.174,0.116,0.127,0.23,0.564
ENOG411228B,0.0,0.0,0.041,0.089,0.095,0.0
ENOG411228V,0.0,0.093,0.0,0.176,0.0,0.0
ENOG411228Z,0.0,0.187,0.0,0.179,0.0,0.0
ENOG4112298,0.0,0.116,0.18,0.25,0.109,0.137
ENOG4112299,0.0,0.0,0.0,0.123,0.0,0.0
ENOG411229H,0.0,0.112,0.0,0.0,0.0,0.172
ENOG411229Z,0.09,0.0,0.0,0.0,0.0,0.0
ENOG41122BB,0.103,0.279,0.421,0.0,0.298,0.112
ENOG41122CC,0.107,0.278,0.156,0.258,0.018,0.257
ENOG41122CW,0.0,0.0,0.0,0.097,0.0,0.0
ENOG41122D3,0.0,0.0,0.123,0.27,0.0,0.069
ENOG41122D5,0.0,0.0,0.076,0.0,0.088,0.094
ENOG41122DB,0.0,0.0,0.0,0.0,0.082,0.0
ENOG41122E0,0.257,0.134,0.7,0.511,0.0,0.365
ENOG41122EM,0.0,0.0,0.101,0.0,0.0,0.0
ENOG41122EW,0.0,0.096,0.0,0.0,0.037,0.114
ENOG41122EZ,0.316,0.207,0.112,0.12,0.084,0.151
ENOG41122F2,0.36,0.758,0.712,0.68,0.642,0.079
ENOG41122F8,0.101,0.0,0.0,0.066,0.0,0.0
ENOG41122FQ,0.0,0.0,0.0,0.077,0.123,0.173
ENOG41122GY,7.406,7.606,6.501,6.774,4.16,5.77
ENOG41122H2,1.97,2.118,1.397,2.352,1.267,1.26
ENOG41122H8,0.0,0.0,0.0,0.098,0.15,0.219
ENOG41122HS,0.0,0.0,0.23,0.126,0.0,0.0
ENOG41122I4,0.073,0.039,0.084,0.0,0.0,0.078
ENOG41122J0,0.19,0.081,0.0,0.0,0.0,0.0
ENOG41122JD,0.0,0.45,0.382,0.295,0.0,0.469
ENOG41122JP,0.069,0.0,0.093,0.0,0.0,0.0
ENOG41122KM,0.0,0.0,0.128,0.0,0.0,0.077
ENOG41122KT,0.14,0.0,0.273,0.0,0.213,0.08
ENOG41122MC,0.0,0.0,0.0,0.0,0.178,0.192
ENOG41122MK,0.0,0.084,0.071,0.0,0.0,0.217
ENOG41122NF,0.0,0.0,0.101,0.137,0.085,0.0
ENOG41122NH,0.0,0.0,0.125,0.0,0.0,0.0
ENOG41122PZ,0.18,0.131,0.217,0.106,0.128,0.059
ENOG41122RG,0.212,0.267,0.277,0.656,0.0,0.171
ENOG41122RY,0.209,0.0,0.071,0.0,0.186,0.428
ENOG41122S3,2.227,1.157,2.642,1.843,1.695,1.403
ENOG41122S6,0.074,0.079,0.242,0.218,0.0,0.04
ENOG41122S9,0.0,0.0,0.0,0.155,0.0,0.086
ENOG41122T5,0.0,0.0,0.067,0.0,0.0,0.0
ENOG41122TC,0.379,0.0,0.0,0.0,0.0,0.0
ENOG41122TT,0.0,0.0,0.0,0.044,0.0,0.0
ENOG41122U7,0.219,0.0,0.0,0.153,0.0,0.0
ENOG41122UB,0.0,0.0,0.0,0.075,0.078,0.0
ENOG41122V4,0.044,0.0,0.197,0.676,0.329,0.072
ENOG41122VN,0.0,0.0,0.13,0.0,0.0,0.107
ENOG41122W6,0.0,0.0,0.0,0.091,0.0,0.0
ENOG41122WD,0.082,0.0,0.307,0.0,0.0,0.169
ENOG41122WZ,0.0,0.214,0.294,0.0,0.153,0.0
ENOG41122X0,0.112,0.119,0.101,0.11,0.114,0.0
ENOG41122XI,0.0,0.118,0.224,0.0,0.138,0.15
ENOG41122Y3,1.106,0.624,0.38,0.526,0.589,0.651
ENOG41122YV,0.0,0.111,0.0,0.0,0.0,0.086
ENOG41122YY,0.0,0.0,0.0,0.1,0.0,0.0
ENOG41122ZV,0.265,0.044,1.354,0.723,0.377,1.059
ENOG4112309,0.0,0.0,0.0,0.0,0.132,0.0
ENOG411231W,0.0,0.0,0.138,0.0,0.0,0.0
ENOG411232X,0.0,0.112,0.0,0.0,0.0,0.0
ENOG4112332,0.0,0.0,0.069,0.0,0.0,0.0
ENOG411233F,0.0,0.0,0.0,0.062,0.0,0.0
ENOG411233I,0.087,0.51,0.391,0.698,0.146,0.37
ENOG411233Y,0.088,0.094,0.316,0.346,0.18,0.289
ENOG4112343,0.0,0.0,0.0,0.0,0.0,0.039
ENOG4112344,0.113,0.355,0.414,0.0,0.35,0.371
ENOG411234G,0.0,0.0,0.015,0.0,0.0,0.031
ENOG411234W,0.0,0.023,0.0,0.0,0.0,0.0
ENOG4112352,0.357,0.04,0.439,0.389,0.255,0.214
ENOG411235R,0.177,0.0,0.016,0.0,0.0,0.097
ENOG411235W,0.0,0.0,0.034,0.0,0.0,0.0
ENOG411236D,0.087,0.0,0.0,0.0,0.0,0.0
ENOG411236V,0.0,0.046,0.043,0.089,0.097,0.0
ENOG411237N,0.0,0.0,0.0,0.0,0.0,0.093
ENOG4112384,0.0,0.0,0.243,0.0,0.0,0.0
ENOG411238R,0.0,0.0,0.0,0.0,0.081,0.0
ENOG4112393,0.239,0.965,1.114,0.878,0.93,1.105
ENOG411239F,0.26,0.117,0.873,0.229,0.522,0.286
ENOG41123AA,0.153,0.041,0.069,0.0,0.0,0.0
ENOG41123AH,0.287,0.426,0.543,0.107,0.211,0.488
ENOG41123AR,1.377,1.826,1.51,1.808,1.09,1.172
ENOG41123AS,0.0,0.0,0.0,0.088,0.0,0.095
ENOG41123B2,0.0,0.126,0.053,0.0,0.0,0.0
ENOG41123BA,0.098,0.139,0.18,0.0,0.0,0.0
ENOG41123BM,0.153,0.215,0.0,0.0,0.0,0.0
ENOG41123C7,0.0,0.0,0.17,0.124,0.0,0.0
ENOG41123C8,0.0,0.0,0.0,0.146,0.25,0.0
ENOG41123CG,0.171,0.195,0.473,0.0,0.0,0.067
ENOG41123CQ,0.0,0.0,0.261,0.0,0.0,0.0
ENOG41123DJ,0.0,0.0,0.0,0.0,0.0,0.039
ENOG41123DP,0.779,0.539,0.567,0.445,0.819,0.436
ENOG41123DU,0.162,0.206,0.203,0.189,0.23,0.21
ENOG41123DW,0.0,0.0,0.0,0.097,0.0,0.0
ENOG41123EB,0.19,0.1,0.113,0.0,0.214,0.0
ENOG41123EH,0.076,0.066,0.163,0.246,0.0,0.101
ENOG41123EU,0.159,0.133,0.075,0.0,0.0,0.0
ENOG41123EY,0.0,0.0,0.372,0.138,0.325,0.238
ENOG41123F2,0.0,0.0,0.0,0.137,0.141,0.0
ENOG41123FW,0.044,0.066,0.0,0.0,0.134,0.048
ENOG41123GC,0.0,0.133,0.0,0.0,0.0,0.114
ENOG41123H9,0.0,0.0,0.057,0.0,0.0,0.0
ENOG41123HA,0.0,0.0,0.053,0.0,0.0,0.0
ENOG41123HG,0.088,0.04,0.201,0.074,0.0,0.0
ENOG41123HZ,0.42,0.406,0.596,0.838,0.679,0.521
ENOG41123I8,0.0,0.191,0.0,0.118,0.0,0.0
ENOG41123IH,0.124,0.197,0.07,0.226,0.391,0.168
ENOG41123J3,0.043,0.0,0.0,0.264,0.086,0.0
ENOG41123J9,0.0,0.0,0.102,0.0,0.0,0.0
ENOG41123JA,0.102,0.166,0.069,0.199,0.0,0.319
ENOG41123JI,0.0,0.0,0.0,0.0,0.125,0.108
ENOG41123K1,0.0,0.25,0.12,0.109,0.0,0.08
ENOG41123KE,0.0,0.336,0.399,0.277,0.0,0.106
ENOG41123KG,0.0,0.214,0.0,0.102,0.086,0.216
ENOG41123MP,0.069,0.0,0.0,0.0,0.0,0.0
ENOG41123N3,0.0,0.0,0.0,0.11,0.0,0.0
ENOG41123NH,0.691,0.759,0.652,0.404,1.214,0.737
ENOG41123NK,0.077,0.0,0.0,0.0,0.0,0.0
ENOG41123NM,0.0,0.048,0.042,0.0,0.092,0.0
ENOG41123NV,0.0,0.0,0.0,0.184,0.0,0.0
ENOG41123NY,0.164,0.075,0.0,0.172,0.056,0.0
ENOG41123P6,0.336,0.0,0.0,0.178,0.0,0.0
ENOG41123PH,0.0,0.0,0.099,0.163,0.337,0.182
ENOG41123PK,0.0,0.0,0.064,0.0,0.0,0.0
ENOG41123PN,0.0,0.0,0.0,0.245,0.101,0.124
ENOG41123QM,0.073,0.0,0.0,0.035,0.0,0.0
ENOG41123QW,0.0,0.165,0.0,0.0,0.0,0.0
ENOG41123RN,0.0,0.0,0.141,0.0,0.0,0.0
ENOG41123SF,0.0,0.0,0.0,0.224,0.0,0.0
ENOG41123SN,0.0,0.0,0.088,0.0,0.133,0.0
ENOG41123TH,0.174,0.0,0.0,0.0,0.0,0.0
ENOG41123TS,0.0,0.0,0.0,0.0,0.111,0.0
ENOG41123UB,0.0,0.0,0.0,0.0,0.094,0.0
ENOG41123UY,0.0,0.0,0.0,0.082,0.0,0.0
ENOG41123VF,0.093,0.314,0.675,0.705,1.384,0.437
ENOG41123VM,0.0,0.134,0.0,0.0,0.037,0.118
ENOG41123VY,0.414,0.03,0.071,0.0,0.0,0.0
ENOG41123W2,0.054,0.125,0.102,0.291,0.357,0.0
ENOG41123WE,0.0,0.177,0.0,0.0,0.0,0.0
ENOG41123WQ,0.0,0.0,0.033,0.0,0.0,0.0
ENOG41123XS,0.0,0.089,0.0,0.0,0.0,0.0
ENOG41123YM,0.073,0.0,0.0,0.072,0.071,0.396
ENOG41123YR,0.0,0.0,0.0,0.157,0.0,0.233
ENOG41123YT,0.0,0.0,0.084,0.0,0.0,0.0
ENOG41123Z0,0.064,0.0,0.0,0.0,0.0,0.0
ENOG41123ZC,0.478,0.505,0.231,0.99,0.709,0.557
ENOG4112402,0.0,0.0,0.0,0.0,0.0,0.078
ENOG4112409,0.0,0.0,0.077,0.0,0.087,0.0
ENOG411240P,0.0,0.0,0.0,0.0,0.116,0.0
ENOG411240U,0.0,0.0,0.0,0.0,0.0,0.172
ENOG4112418,0.0,0.0,0.142,0.0,0.0,0.0
ENOG411241K,0.128,0.0,0.114,0.0,0.134,0.0
ENOG411241R,0.0,0.0,0.064,0.0,0.0,0.0
ENOG411242G,0.154,0.0,0.562,0.413,0.746,0.0
ENOG411243B,0.0,0.0,0.0,0.095,0.098,0.0
ENOG411243F,0.0,0.0,0.0,0.128,0.0,0.0
ENOG4112441,0.0,0.0,0.254,0.093,0.12,0.0
ENOG411244F,1.467,0.977,2.658,1.958,1.175,0.886
ENOG411246G,0.0,0.0,0.587,0.59,0.507,0.091
ENOG4112470,0.0,0.0,0.0,0.0,0.282,0.152
ENOG411247R,0.0,0.091,0.0,0.0,0.0,0.0
ENOG411248A,0.0,0.116,0.0,0.177,0.149,0.131
ENOG411248R,0.0,0.0,0.079,0.0,0.302,0.0
ENOG411248V,0.0,0.0,0.0,0.062,0.0,0.098
ENOG411249V,0.0,0.0,0.517,0.0,0.0,0.0
ENOG41124A4,0.0,0.0,0.0,0.404,0.289,0.0
ENOG41124AC,1.527,1.316,2.737,2.258,1.867,1.306
ENOG41124BF,0.259,0.344,0.318,0.191,0.131,0.212
ENOG41124C5,0.0,0.194,0.0,0.0,0.0,0.0
ENOG41124CJ,0.515,0.0,0.097,0.025,0.058,0.519
ENOG41124DN,0.081,0.0,0.0,0.0,0.0,0.0
ENOG41124DR,0.165,0.305,0.888,0.797,1.005,0.208
ENOG41124F4,0.337,0.103,0.131,0.263,0.0,0.158
ENOG41124GI,0.0,0.0,0.077,0.0,0.0,0.0
ENOG41124GT,0.242,0.386,0.0,0.238,0.123,0.989
ENOG41124H2,0.305,0.367,0.422,0.552,0.766,0.567
ENOG41124HQ,0.0,0.218,0.325,0.132,0.0,0.192
ENOG41124I5,0.265,0.121,0.0,0.0,0.114,0.083
ENOG41124I8,0.0,0.0,0.126,0.0,0.0,0.0
ENOG41124JB,0.386,0.315,0.187,0.0,0.211,0.194
ENOG41124JC,0.0,0.0,0.0,0.12,0.0,0.0
ENOG41124JE,1.198,1.333,0.899,0.66,1.06,1.347
ENOG41124JK,0.0,0.0,0.0,0.12,0.199,0.0
ENOG41124JN,0.0,0.0,0.082,0.174,0.09,0.0
ENOG41124K2,0.0,0.0,0.0,0.077,0.0,0.0
ENOG41124NH,0.0,0.197,0.0,0.096,0.0,0.105
ENOG41124NJ,0.0,0.0,0.0,0.152,0.0,0.0
ENOG41124NP,0.218,0.083,0.135,0.147,0.0,0.0
ENOG41124NY,0.357,0.348,0.327,0.554,0.211,0.15
ENOG41124P8,0.227,0.076,0.0,0.0,0.113,0.0
ENOG41124PR,0.223,0.189,0.354,0.205,0.23,0.254
ENOG41124PY,0.595,0.532,0.463,0.412,0.304,0.387
ENOG41124Q7,0.0,0.0,0.196,0.105,0.0,0.0
ENOG41124RB,0.313,0.0,0.211,0.0,0.17,0.0
ENOG41124RU,0.0,0.155,0.0,0.0,0.0,0.0
ENOG41124RV,0.0,0.0,0.123,0.0,0.0,0.079
ENOG41124RZ,0.0,0.0,0.0,0.083,0.0,0.0
ENOG41124SA,0.0,0.0,0.087,0.0,0.0,0.0
ENOG41124SV,0.261,0.219,0.144,0.308,0.106,0.0
ENOG41124SZ,0.134,0.229,0.12,0.0,0.0,0.121
ENOG41124V1,0.0,0.0,0.0,0.069,0.0,0.0
ENOG41124VS,0.311,0.0,0.0,0.181,0.0,0.147
ENOG41124W1,0.26,0.184,0.0,0.312,0.0,0.25
ENOG41124YF,0.213,0.181,0.506,0.5,0.705,0.372
ENOG41124YJ,0.0,0.0,0.0,0.0,0.0,0.042
ENOG41124YT,0.135,0.0,0.202,0.105,0.082,0.0
ENOG41124ZD,0.0,0.0,0.236,0.261,0.0,0.1
ENOG41124ZR,0.0,0.136,0.0,0.0,0.0,0.0
ENOG411250J,0.0,0.0,0.144,0.0,0.0,0.105
ENOG411250Q,0.217,0.0,0.108,0.059,0.065,0.147
ENOG411250T,0.0,0.0,0.0,0.069,0.142,0.0
ENOG4112512,0.736,0.773,0.0,0.124,0.0,0.503
ENOG411251M,0.126,0.1,0.0,0.0,0.025,0.167
ENOG411253I,0.0,0.0,0.0,0.22,0.0,0.0
ENOG411253K,0.113,0.0,0.0,0.12,0.0,0.0
ENOG411253Y,0.027,0.085,0.0,0.0,0.083,0.031
ENOG4112548,0.0,0.0,0.058,0.043,0.0,0.0
ENOG411254B,0.272,0.23,0.403,0.928,0.293,0.431
ENOG411254J,0.047,0.0,0.0,0.0,0.044,0.0
ENOG4112555,0.0,0.121,0.0,0.189,0.0,0.0
ENOG411255R,0.0,0.0,0.0,0.071,0.0,0.0
ENOG4112569,0.103,0.041,0.0,0.093,0.0,0.0
ENOG4112570,0.0,0.0,0.0,0.206,0.0,0.0
ENOG411257U,0.352,0.068,0.969,0.049,0.228,0.152
ENOG4112581,0.0,0.33,0.0,0.334,0.0,0.0
ENOG411258H,0.0,0.0,0.0,0.0,0.0,0.111
ENOG4112593,0.0,0.0,0.086,0.0,0.0,0.0
ENOG4112596,0.181,0.0,0.153,0.0,0.213,0.151
ENOG41125A1,0.0,0.085,0.0,0.0,0.0,0.0
ENOG41125A3,0.0,0.0,0.398,0.715,0.396,0.369
ENOG41125AP,0.0,0.0,0.0,0.111,0.0,0.0
ENOG41125B3,0.0,0.0,0.0,0.173,0.0,0.0
ENOG41125B7,0.1,0.413,0.195,0.174,0.059,0.065
ENOG41125BT,0.0,0.0,0.034,0.0,0.0,0.049
ENOG41125C8,0.146,0.0,0.0,0.0,0.0,0.099
ENOG41125E1,0.225,0.209,0.0,0.148,0.281,0.0
ENOG41125EA,0.175,0.0,0.31,0.034,0.131,0.184
ENOG41125FW,0.21,0.458,0.453,0.578,0.614,0.856
ENOG41125GC,0.321,0.0,0.0,0.0,0.0,0.0
ENOG41125GQ,0.0,0.164,0.277,0.0,0.0,0.0
ENOG41125GW,0.0,0.137,0.0,0.0,0.0,0.0
ENOG41125H8,0.74,0.784,0.168,0.145,0.063,0.204
ENOG41125I4,0.092,0.103,0.0,0.0,0.0,0.0
ENOG41125JW,0.181,0.0,1.08,0.618,1.217,0.106
ENOG41125KD,0.167,0.243,0.335,0.692,0.315,0.325
ENOG41125KP,0.0,0.104,0.219,0.0,0.0,0.0
ENOG41125KX,0.0,0.0,0.0,0.0,0.146,0.125
ENOG41125MH,0.0,0.0,0.033,0.0,0.0,0.0
ENOG41125MN,0.0,0.0,0.0,0.124,0.0,0.0
ENOG41125PI,0.0,0.0,0.0,0.0,0.0,0.087
ENOG41125PS,0.0,0.0,0.0,0.0,0.0,0.092
ENOG41125Q9,0.697,0.277,0.811,0.342,0.442,0.31
